"gene","log2FoldChange","lfcSE","stat","pvalue","padj","baseMean"
"100506994",0.802785591727109,0.239397045303598,3.35336466124314,0.000798354467423378,0.144722164518741,30.5755695155742
"64393",0.812758831541068,0.242985708346828,3.34488327346796,0.000823172064537313,0.144722164518741,1644.37537328752
"26043",0.206557175202883,0.0617187368996309,3.34674987822244,0.000817649500411335,0.144722164518741,1526.6125162849
"7058",1.44534449240684,0.431952108314532,3.34607579077817,0.000819639887730948,0.144722164518741,253.436414063026
"286101",0.33635927088934,0.100342753523163,3.35210325688037,0.000802001003799709,0.144722164518741,250.341431888836
"8898",0.216573953610129,0.0646970061448452,3.34751121443329,0.00081540688560715,0.144722164518741,421.135305523763
"26052",0.37260746952558,0.111940464281096,3.32862179836879,0.000872768335854004,0.144994764974308,696.096782638245
"10846",0.644334343887082,0.193105056243641,3.33670363904985,0.000847782960029443,0.144994764974308,217.851587423713
"106633814",0.727199451887594,0.218502311401119,3.32810873818458,0.000874377305873418,0.144994764974308,111.366275941096
"144809",0.943918449920152,0.283623143988499,3.3280727258225,0.000874490344799446,0.144994764974308,64.4044825416296
"105370997",0.73748473319864,0.221206688834329,3.33391696736156,0.000856322163502359,0.144994764974308,71.7811340737429
"8131",-0.324961477595241,0.0975026285681352,-3.332848379243,0.000859617745048421,0.144994764974308,173.486051795689
"10052",0.776685283594111,0.233096608991479,3.33203167113642,0.000862144440804256,0.144994764974308,232.285974185347
"79836",1.22981941341224,0.369931890631276,3.32444821481489,0.000885936850010841,0.145708033218718,368.850037603181
"261729",1.54249352176569,0.464615037071441,3.31993887130371,0.000900371607913562,0.146897428574313,265.579596683819
"79846",1.24375577287825,0.3757415202365,3.31013663886654,0.000932504379119572,0.149976682574757,141.554303514009
"84376",0.354707247131239,0.107171954968869,3.30970212528335,0.000933953059085718,0.149976682574757,2124.75185280413
"9541",1.11989672701025,0.33948467404771,3.29881379815357,0.000970942921650565,0.150010681395012,421.660174968034
"112268090",0.804832759001914,0.243513849707943,3.30508001892781,0.000949492874144057,0.150010681395012,12.1441730250987
"105370500",0.87502755680007,0.265205702306931,3.29942964720787,0.000968815079003282,0.150010681395012,34.7687690136195
"9640",-0.209909085823952,0.0635778922425642,-3.3016049827997,0.00096133351731959,0.150010681395012,684.831863285195
"10528",-0.32359043697121,0.0979531049236088,-3.30352404064751,0.000954777825641273,0.150010681395012,162.606409150952
"105376759",1.86678226274855,0.567799961494278,3.28774637080944,0.00100992779226937,0.150379720476461,25.3403939706029
"27329",0.35999410227201,0.109528836797407,3.28675180708696,0.00101350116515713,0.150379720476461,97.5564620642085
"128102",1.02094076205878,0.309906036034292,3.29435584773771,0.000986475279670598,0.150379720476461,26.4273901405738
"79750",0.778990199421626,0.238595439293546,3.26489978906608,0.00109502810133567,0.150379720476461,436.470930124113
"8633",0.536734406580831,0.164198095562783,3.26882236204503,0.00107996079437679,0.150379720476461,132.309387348419
"64924",0.223103209790145,0.0680358262023791,3.27920188881815,0.00104101132526915,0.150379720476461,457.526508279204
"107986454",0.971600429276414,0.297848759523647,3.26205968032335,0.00110605855013578,0.150379720476461,88.6057816034748
"4034",-0.303433510261303,0.0930023585197334,-3.26264317476335,0.00110378401592543,0.150379720476461,496.481843338057
"50484",0.688587500217297,0.209060276507537,3.2937271093319,0.000988684344914814,0.150379720476461,659.771603051113
"65083",-0.226320805526519,0.0692831103024484,-3.26660862277312,0.00108844042335976,0.150379720476461,259.565430127384
"105376384",-0.315801170119201,0.0966004409644379,-3.26914832858226,0.0010787173679381,0.150379720476461,67.1169919915364
"23232",0.440421783556613,0.134837657368858,3.26631144556159,0.00108958342376369,0.150379720476461,341.871048614026
"2011",-0.236181985237208,0.0719896456294139,-3.28077716138538,0.00103521497990816,0.150379720476461,407.851885571884
"4973",2.10755170585942,0.642316163636673,3.28117494961805,0.0010337560159614,0.150379720476461,44.5885236176828
"113201",0.430556957253401,0.131641680826645,3.27067350211358,0.00107291704054405,0.150379720476461,1095.40179335811
"388121",0.88834731364008,0.271523683605832,3.27171207256338,0.00106898382051421,0.150379720476461,42.6348953941237
"107984805",0.578990181630046,0.176748193867689,3.27579122004194,0.00105366420973485,0.150379720476461,731.137944223431
"284825",1.12856074946069,0.345605899596091,3.26545568458072,0.00109288104813317,0.150379720476461,14.1860663478661
"100421577",-0.674131473791527,0.207828325522186,-3.24369390985427,0.00117990467143913,0.157274352087121,15.626388111092
